username,user id,access hash,name,group,group id
s0xn1ck,179577821,185258281455075042,Nick,🐙🫧Tako Protocol,1964332806
Faravl,62728471,4653149148299793019,Vlad,🐙🫧Tako Protocol,1964332806
Chiyeuk,1915156953,6531818221104522908,Carman Lam • chibi.gg,🐙🫧Tako Protocol,1964332806
ajyoda,1987230928,5830937094101014200,Yoda.virtual,🐙🫧Tako Protocol,1964332806
beep1kali,840163757,8413732953911491455,strangers,🐙🫧Tako Protocol,1964332806
Rods2000,1030043130,4231213118024503718,Rodrigo de Santiago,🐙🫧Tako Protocol,1964332806
jibrealhb,6662085612,2054597078258057229,Jibril,🐙🫧Tako Protocol,1964332806
Monsieur_Joee,5317645994,-2973730464493131547,Joe,🐙🫧Tako Protocol,1964332806
edou1025,811205760,3972431311772725423,Steven St. Marc,🐙🫧Tako Protocol,1964332806
Cygnusgod,1833301742,-4553542935256061479,Umut,🐙🫧Tako Protocol,1964332806
genesoo,284383107,-3978139618127459046,Gene Soo | HKGDAO,🐙🫧Tako Protocol,1964332806
getliang,853551510,-1502416208661716962,Liang@degencast /degencast,🐙🫧Tako Protocol,1964332806
shawnma_btc,6268914718,-2011881435234796385,Shawn,🐙🫧Tako Protocol,1964332806
kangbing2051,912739992,7823202715592158678,kang,🐙🫧Tako Protocol,1964332806
peersky,527203352,1055227700582169092,Tim [Peersky],🐙🫧Tako Protocol,1964332806
allenli852,5079081259,-6743320351743889411,Allen Li,🐙🫧Tako Protocol,1964332806
Li_shuchen,2006037600,6474213100121130819,北辰Beichen,🐙🫧Tako Protocol,1964332806
kelvinsinx,2055893456,2464632776087301004,Kelvin,🐙🫧Tako Protocol,1964332806
yoakalin,5002927170,-235707756833593569,Yoaka.eth 🛫🇻🇳GMVietnam,🐙🫧Tako Protocol,1964332806
ivyfanshao,5027462818,8998859219819689514,Ivy,🐙🫧Tako Protocol,1964332806
philosopherjr,7051882558,-3249265946748163835,Pace L.,🐙🫧Tako Protocol,1964332806
Katia7489,5189437246,-4011255469650617336,Y.,🐙🫧Tako Protocol,1964332806
ColdGwen,5635792840,-4416532481981146890,Gwen,🐙🫧Tako Protocol,1964332806
frankforfrank,1748074237,8189994202633548726,frank,🐙🫧Tako Protocol,1964332806
Hella1314,1861071759,8604286901396239902,Hella1314,🐙🫧Tako Protocol,1964332806
Jacob_Mr_Yang,5390014880,822090982484457112,Jacob,🐙🫧Tako Protocol,1964332806
annabellawvv,5292973453,4661829989975226473,Annabella W,🐙🫧Tako Protocol,1964332806
xiaocn,871345464,-4375653722009597836,X. Zhang | zCloak,🐙🫧Tako Protocol,1964332806
oxGrace,1084353166,-343489185234290468,Grace,🐙🫧Tako Protocol,1964332806
ianndelap,666121072,6347596388552178018,Iann Delap,🐙🫧Tako Protocol,1964332806
sudocheng,6185445550,-6036256352404899020,Terrence (Cheng),🐙🫧Tako Protocol,1964332806
wennnnnnn817,434700851,7145858506682343500,Wen L,🐙🫧Tako Protocol,1964332806
ling00000,525786396,-1532328036100040730,Ling,🐙🫧Tako Protocol,1964332806
freecodewu,5258090889,9180380870355303576,Jason Wu,🐙🫧Tako Protocol,1964332806
dentonino,321842040,-3684103930454100177,dentonino.eth,🐙🫧Tako Protocol,1964332806
JiYeonPark0,1880184517,-5077063105570983030,JiYeon Park,🐙🫧Tako Protocol,1964332806
iversonzhang,6974811763,-8674772046557648573,Iverson Zhang,🐙🫧Tako Protocol,1964332806
Leila_Bybit,812692725,-3620639080482406640,Leila Bybit,🐙🫧Tako Protocol,1964332806
soulcode724,6058584131,4807417833600759998,Soul Code,🐙🫧Tako Protocol,1964332806
kathy_88,1856843722,-6955511080163150503,Kathy,🐙🫧Tako Protocol,1964332806
Sky_Wu,1700406651,1438303453994284337,Sky Wu,🐙🫧Tako Protocol,1964332806
Reck1355,759471597,8561423005680240454,JL | Reck1355,🐙🫧Tako Protocol,1964332806
cat_cd_net,6344616426,-1898850540123149156,Peanut,🐙🫧Tako Protocol,1964332806
am0lo,6745761979,8287513517648568693,Amanda,🐙🫧Tako Protocol,1964332806
web3JanM,5017765500,5302048678902694924,Jan,🐙🫧Tako Protocol,1964332806
PatrickOhhh,6858203106,8635342962563713913,K Patrick,🐙🫧Tako Protocol,1964332806
davidingaming,2045400922,2695303911488131721,David,🐙🫧Tako Protocol,1964332806
tkdydwk1,536453450,8029083215410102401,0xDaniel,🐙🫧Tako Protocol,1964332806
Mandyssee,1408183819,3094082343848779133,Mandy,🐙🫧Tako Protocol,1964332806
okxrichard,6672415793,8528732299724508370,Richard,🐙🫧Tako Protocol,1964332806
hondancer,6071199227,-2990208346443345945,hiroshi asami,🐙🫧Tako Protocol,1964332806
Hydroxycoumarin,1610789328,7904281029135166043,Coumarin,🐙🫧Tako Protocol,1964332806
FRMNate,2039157439,-2675389466138297037,Nathan | TDI LaunchTech Ferrum,🐙🫧Tako Protocol,1964332806
willy_eth,1732044756,3963419511241271373,Willy Lee,🐙🫧Tako Protocol,1964332806
sdotss,270495163,8916149087568125223,Sandy,🐙🫧Tako Protocol,1964332806
theo617,5197145723,-5315921390377753289,Theo | Bloccelerate,🐙🫧Tako Protocol,1964332806
SherlockShi,124534810,6881989269047560208,Sherlock Shi,🐙🫧Tako Protocol,1964332806
OdysseyLee,1853408361,-1662763737497164121,Xixi | Crypto Nomad,🐙🫧Tako Protocol,1964332806
edward11111,1107735658,8714294766339022158,Edward Z,🐙🫧Tako Protocol,1964332806
ZEROXSPACEXYZ,1171764167,-8023273036287407372,0xspace,🐙🫧Tako Protocol,1964332806
pipiluxixi,653349161,-4544576503537410424,Holly@EVG,🐙🫧Tako Protocol,1964332806
realrashadh,800541786,6735513062102681386,Rashad,🐙🫧Tako Protocol,1964332806
k_sugawara,1935827346,6524586055911943444,vivian,🐙🫧Tako Protocol,1964332806
almirsalimov,466925,-2451160312036326271,Almir Salimov,🐙🫧Tako Protocol,1964332806
Shirley77771,5058555817,3274301448087749288,Shirley 71,🐙🫧Tako Protocol,1964332806
web3skeptic,572563177,2486160512336041245,Max / prepaidGas.io,🐙🫧Tako Protocol,1964332806
timmytimmyjellyjelly,1119288853,2741138474226526418,Tim / prepaidGas.io From Berlin,🐙🫧Tako Protocol,1964332806
Rightehsan,300917326,950706886548477923,rightehsan,🐙🫧Tako Protocol,1964332806
gwentg,5003382688,-5864483538230296200,Gwen,🐙🫧Tako Protocol,1964332806
noe_susset,5997083752,-1717920860661318804,Noe Susset,🐙🫧Tako Protocol,1964332806
mickael_btc,1673814482,6971284386063235119,Mickaël,🐙🫧Tako Protocol,1964332806
MaxMartelo,5072896547,-8189736232204573833,Maxime | SiBorg,🐙🫧Tako Protocol,1964332806
pengsun,1110693221,5773452830864041633,Peng SUN,🐙🫧Tako Protocol,1964332806
Mofengcarl,5700411667,-8879275839884923699,Mofeng|Carl Hu,🐙🫧Tako Protocol,1964332806
thomazaleko,794424543,3025678833457615632,T.Z. 「 No DM」,🐙🫧Tako Protocol,1964332806
EdisonETH,699001986,-2767081452363052372,Edison,🐙🫧Tako Protocol,1964332806
,2101493978,5244481001711937036,T T,🐙🫧Tako Protocol,1964332806
hdgjw1594,6174862026,-8606631149422444539,X X • Zip,🐙🫧Tako Protocol,1964332806
alicetsaiyi,2085279418,1156348192788128398,Alice | Ambassadors Capital | 她Ta Zhi DAO,🐙🫧Tako Protocol,1964332806
jisu_soohoio,467051975,3496509926273424994,Jisu | SOOHO.IO,🐙🫧Tako Protocol,1964332806
zzzzzzella,5327435433,1321100298995505543,Zhong Zella,🐙🫧Tako Protocol,1964332806
kaspar_chen,1928960425,1230594774702379491,Kaspar Chen,🐙🫧Tako Protocol,1964332806
Jessekhanhtran,808651192,-7459407779279751630,Jesse Khanh Tran 🇻🇳🇫🇮,🐙🫧Tako Protocol,1964332806
,1366511037,-4030843584781632680,Cobb,🐙🫧Tako Protocol,1964332806
waylice,1971368812,4299255910192277246,Waylice Chang,🐙🫧Tako Protocol,1964332806
Camillerosee,878557517,-6283112321552290855,Camille ROSÉE,🐙🫧Tako Protocol,1964332806
web3Wade,2144021634,-374650928156173477,Wade🅥,🐙🫧Tako Protocol,1964332806
springkoolaa,903152519,8672451727223590997,Minik Kim,🐙🫧Tako Protocol,1964332806
moonkimmm,1944467336,-6006139432151561340,kim,🐙🫧Tako Protocol,1964332806
HanzChan,176670426,3670118947161761619,Hans Chan,🐙🫧Tako Protocol,1964332806
armonio_liang,1774843007,5312326338908816276,armonio liang,🐙🫧Tako Protocol,1964332806
JudalZhao,930331802,3907803965408952821,JZ,🐙🫧Tako Protocol,1964332806
violinvivaldi,538724251,-6489064710324224206,Benjamin Chodroff,🐙🫧Tako Protocol,1964332806
teodors_s,1247315161,1302553717496763628,Teo,🐙🫧Tako Protocol,1964332806
Lis_Luo,5199541317,671407487497376069,Lis,🐙🫧Tako Protocol,1964332806
js_tdn,5444313433,-5880903366428434196,Janine,🐙🫧Tako Protocol,1964332806
alyshaarshad,6648134455,-4205514654608531974,Alysha Arshad,🐙🫧Tako Protocol,1964332806
DEBUHO,356192964,-5282559580090933925,👀 DEBUHO,🐙🫧Tako Protocol,1964332806
Leokclee,472561339,-8733652054384130385,Leonardo LEE,🐙🫧Tako Protocol,1964332806
amagiaa,2111295260,-751278688305350561,0xamagi,🐙🫧Tako Protocol,1964332806
theekc,732913361,5259753004713375328,KC,🐙🫧Tako Protocol,1964332806
sarafadit,1122535374,-6543331399071955790,Aditya,🐙🫧Tako Protocol,1964332806
Treecox,392214263,2335716736393889341,Leo Park,🐙🫧Tako Protocol,1964332806
irmantashere,607572955,-2339670532238302069,𝐈𝐫𝐦𝐚𝐧𝐭𝐚𝐬,🐙🫧Tako Protocol,1964332806
lihui_2000,1913693383,-2134040455426911131,wu ke,🐙🫧Tako Protocol,1964332806
wenqinwindy,6860994809,1662004420994771873,Wenqin ZHANG,🐙🫧Tako Protocol,1964332806
ystandsfory,1021073115,1661405824232842005,Y,🐙🫧Tako Protocol,1964332806
baobaoznft,1876996865,8682660914801130777,gg baoz 🍞🍞,🐙🫧Tako Protocol,1964332806
komrade_keeks,389271004,542531452849863101,Keeks,🐙🫧Tako Protocol,1964332806
hero_yang,1485556540,-1056292624775757170,Hero Trumen World 🌎,🐙🫧Tako Protocol,1964332806
,7165877179,6496294421367188726,Saltba3,🐙🫧Tako Protocol,1964332806
leec121,347027573,7609794009674309929,Lee.c,🐙🫧Tako Protocol,1964332806
ZeroXAngel,1353857634,-2799619444115005104,0xA,🐙🫧Tako Protocol,1964332806
svistnik,84365268,1981326558330579163,VC | BIO,🐙🫧Tako Protocol,1964332806
zkzhao,654805622,-4265751563114156306,ZK Zhao,🐙🫧Tako Protocol,1964332806
ed_moss,1828626668,2783496939508452236,Ed Moss @ DeSo Foundation,🐙🫧Tako Protocol,1964332806
,2083501075,-1160648173667784581,Ton,🐙🫧Tako Protocol,1964332806
,5251249142,-1991605714698819451,Lucky,🐙🫧Tako Protocol,1964332806
albiverse,405769540,1834373133091662090,Louis - @albiverse,🐙🫧Tako Protocol,1964332806
tyagicapx,1343797462,-2846654333386085358,Tyagi | Capx AI,🐙🫧Tako Protocol,1964332806
ZconJ,1928544924,8870489258495279843,Jo,🐙🫧Tako Protocol,1964332806
Wang2040,2130940337,-4188577802763477088,导 汪,🐙🫧Tako Protocol,1964332806
Ada_MEXC,5605659296,-8231448144302431480,Ada MEXC listing,🐙🫧Tako Protocol,1964332806
kt58990,1162284794,6930735303794081481,Tina,🐙🫧Tako Protocol,1964332806
meguce,1712957498,-3044133914775100649,meguce,🐙🫧Tako Protocol,1964332806
goldytheboy,854421838,4678846216157284453,Goldy,🐙🫧Tako Protocol,1964332806
urnotwen,2069804023,-2814336310167874886,Vera Wen,🐙🫧Tako Protocol,1964332806
Guelster,318385290,-6640562689574870759,🥦 0xmikelee.eth,🐙🫧Tako Protocol,1964332806
saurabhsingla,462536241,-7795522667049077326,Saurabh Singla,🐙🫧Tako Protocol,1964332806
Dannyodunze,5306563839,-6816485658209637465,Daniel Odunze,🐙🫧Tako Protocol,1964332806
RBPowerTrain,1038123541,6924184953315405202,aw aw,🐙🫧Tako Protocol,1964332806
Bossmanatx,306512813,-5117157467540739382,Justin S,🐙🫧Tako Protocol,1964332806
anlingt,5349078330,8495890864705817409,anling,🐙🫧Tako Protocol,1964332806
fds763,831238641,6860806584145613857,榮菻Eric kuo 郭,🐙🫧Tako Protocol,1964332806
Rose_NFTScan,5749844674,3451661515419309879,Rose Quan GM Vietnam （4-9）🇻🇳,🐙🫧Tako Protocol,1964332806
kositk,926195721,9165222445312764055,Kosit Khumsap,🐙🫧Tako Protocol,1964332806
LukeD1,582045641,3234633193179888905,Luke,🐙🫧Tako Protocol,1964332806
eason4real,1526521029,-6801596699606723578,Eason Hu,🐙🫧Tako Protocol,1964332806
shreee4,1188083365,1417829072562121400,shriraj | 0xRivendell,🐙🫧Tako Protocol,1964332806
dustin19v,1591656906,-6236892706291278570,Dustin Vu,🐙🫧Tako Protocol,1964332806
natxwang,641357569,744592049852848475,Natx Wang,🐙🫧Tako Protocol,1964332806
nihao6,328668476,3690039042113018466,y,🐙🫧Tako Protocol,1964332806
Cryptonique1999,5062383133,-4943089498448914634,Cathie | Nym,🐙🫧Tako Protocol,1964332806
alvinyap510,518963292,-3011376463792416336,Alvin | Maneki Finance,🐙🫧Tako Protocol,1964332806
bigrkg,1479233265,-8910866728908418665,Rajat.QuillAudits,🐙🫧Tako Protocol,1964332806
Qiao_okx,1996458618,6615450277054157559,QIAO Z｜OKX Wallet,🐙🫧Tako Protocol,1964332806
iamapoorvgupta,602129376,7030060599440304327,AG redfly.eth 🇮🇳🇦🇪,🐙🫧Tako Protocol,1964332806
freyaya_01,6085835085,-2452504195736234292,Freya 🐨,🐙🫧Tako Protocol,1964332806
JoeyBryant,577186057,-1206630516316720363,Joey He,🐙🫧Tako Protocol,1964332806
matthewttp,5039517709,4134115381999186744,Matthew,🐙🫧Tako Protocol,1964332806
zelda0x,2138804747,3864546955046264632,zelda0x,🐙🫧Tako Protocol,1964332806
nscbull,2038112121,-7747221522495927705,J,🐙🫧Tako Protocol,1964332806
Simonholee,1697584616,2824281464633088972,Simon,🐙🫧Tako Protocol,1964332806
meganokx,5026932772,8220819390313482425,Megan｜OKX Web3,🐙🫧Tako Protocol,1964332806
Jacksontot,6750782225,2939445801858692345,Jackson,🐙🫧Tako Protocol,1964332806
muttwy,96310906,-1870314056410549999,Matt,🐙🫧Tako Protocol,1964332806
yylai,438900694,-7551035723862731050,YY@Signum (slow response),🐙🫧Tako Protocol,1964332806
Beryl_Huang,1852865243,6702035478659160161,Beryl,🐙🫧Tako Protocol,1964332806
hildarious,435857564,-5730113570414116326,HT ヒルダ,🐙🫧Tako Protocol,1964332806
web3Gurung,1505578076,-3507223544855880558,web3Gurung,🐙🫧Tako Protocol,1964332806
,6425785725,-6304817630779718545,R N,🐙🫧Tako Protocol,1964332806
blockjengirl,544921941,1786517133912146132,Jen Jen,🐙🫧Tako Protocol,1964332806
DirtSoda,1604011445,4524701254423948298,DirtSoda,🐙🫧Tako Protocol,1964332806
Yolo4crypto,1653558222,-7719693065958546988,Yolo,🐙🫧Tako Protocol,1964332806
gajk29,5289219217,-2619728229383732298,Gaj Kathires - Consensus,🐙🫧Tako Protocol,1964332806
galnextdoor,664655932,-3545609453014781329,R@!nn1e小雨,🐙🫧Tako Protocol,1964332806
visionary_aamir,1107057083,-7787789991490258259,aamir,🐙🫧Tako Protocol,1964332806
,6522651629,4615216929094193058,Snowing,🐙🫧Tako Protocol,1964332806
AAPecherkin,246415135,-1937211821813815381,Anton | B4B.app,🐙🫧Tako Protocol,1964332806
anshitaksoni1,5948558900,6501591117309131228,Anshita | Capx Collective,🐙🫧Tako Protocol,1964332806
Coffee_1House,1221291176,-989270750526606054,Mocha | DTC Group |,🐙🫧Tako Protocol,1964332806
MapleKnight,5964540926,7987551116546702083,Jason Shen,🐙🫧Tako Protocol,1964332806
robertgraham24,1649327044,5255079890815045869,Robert Graham,🐙🫧Tako Protocol,1964332806
highkeyco,936833793,2426794229590924988,Jordan (HighKey),🐙🫧Tako Protocol,1964332806
tallgraffe,6666297664,-4978684464021836027,Xin Yi | DWF Ventures,🐙🫧Tako Protocol,1964332806
regison_zzz,5479199673,1091383206053638615,Regison,🐙🫧Tako Protocol,1964332806
PosSeb0,501164174,-5184603683139857593,Seb,🐙🫧Tako Protocol,1964332806
BitMEX_Hollie,5898773736,-4268152336459934287,BitMEX Hollie,🐙🫧Tako Protocol,1964332806
findyourself2024,379343214,7260072929876574097,Serena,🐙🫧Tako Protocol,1964332806
vincentcch,968556794,-3737793656451308799,Vincent,🐙🫧Tako Protocol,1964332806
Mustafin,8468920,6233844623476692955,Tim Mustafin,🐙🫧Tako Protocol,1964332806
VincentZzzh,5067146180,-6986830746290415537,Vincent Z,🐙🫧Tako Protocol,1964332806
Carryhey,5707331462,-370648436813923557,Selina Wang,🐙🫧Tako Protocol,1964332806
tommydeng,662310072,2360633564942696292,Tommy,🐙🫧Tako Protocol,1964332806
vivian_1016,5731980373,8466709589437716568,Vivian,🐙🫧Tako Protocol,1964332806
Chetanya27,998817531,-2679629858561756260,Chetanya,🐙🫧Tako Protocol,1964332806
BlackHDF,717624573,-7507304283503069469,John,🐙🫧Tako Protocol,1964332806
julietsu,395455347,7937590058490023501,Juliet Su,🐙🫧Tako Protocol,1964332806
IvanInWeb3,5243240713,5621865737078492161,Ivan l StakeStone,🐙🫧Tako Protocol,1964332806
Perry_Saprolings,6016367700,3346267016562474942,Perry Saprolings,🐙🫧Tako Protocol,1964332806
reffogeb,5034040241,4391615449565780458,reffo | Puffpaw,🐙🫧Tako Protocol,1964332806
,241342791,1955214128399944153,Ronald,🐙🫧Tako Protocol,1964332806
ConnieCchan,1951703622,2039762605853843461,Connie|Footprint Analytics,🐙🫧Tako Protocol,1964332806
realLyvz,5979401002,-6427290637394481252,"Lyv@Austin CSC24, Slow Reply",🐙🫧Tako Protocol,1964332806
Tonyzhao,1082477886,-1074043849710412069,Tony 卡卡西 allinweb3,🐙🫧Tako Protocol,1964332806
kris_finoverse,55034886,-1036053732390494437,Kris | Finoverse,🐙🫧Tako Protocol,1964332806
Jasmine_cfx,1028968257,2569510832356083462,Jasmine@conflux network,🐙🫧Tako Protocol,1964332806
alan_meta,1772183683,-7915886595743629766,Alan meta,🐙🫧Tako Protocol,1964332806
JoeyOKX,6718536822,-6368642776758416300,Joey OKX | X Layer ✨,🐙🫧Tako Protocol,1964332806
Erika_chick,951816768,-1064276508880324256,Eric | OKX,🐙🫧Tako Protocol,1964332806
hannahwy,5674691793,-5495084758136840092,Hannah,🐙🫧Tako Protocol,1964332806
StanleyLiu618,6624566680,252203947781682488,Stanley Liu,🐙🫧Tako Protocol,1964332806
Lawxigen,641334848,-8453819456346085817,Lawrence X.,🐙🫧Tako Protocol,1964332806
mehmetcanbudak,722910569,-1438961287399367195,Mehmetcan | Citrea 🍊🍋,🐙🫧Tako Protocol,1964332806
HenryZHY,1781341492,-7698716367957953759,Henry Zhang,🐙🫧Tako Protocol,1964332806
keshhu,6243075723,8156192286970272090,Keshav K,🐙🫧Tako Protocol,1964332806
aviral10x,1192692213,-4344125052000438972,Aviral,🐙🫧Tako Protocol,1964332806
DennisD,745235567,1840328360429610679,Dennis,🐙🫧Tako Protocol,1964332806
tonycst,5550815793,5323471504348960114,Tony | Bitmart,🐙🫧Tako Protocol,1964332806
TurboGuo,1303592069,-5190166608081590233,Turbo,🐙🫧Tako Protocol,1964332806
nnnnnicolelin,5497758853,-4908996129823514354,Nicole,🐙🫧Tako Protocol,1964332806
Qiuu999,5573469478,7486123950713096809,Fanqiu C,🐙🫧Tako Protocol,1964332806
Rackhael,1870710933,8776624869740405179,Rackhael A,🐙🫧Tako Protocol,1964332806
,6958170960,-7404384909291152757,guji,🐙🫧Tako Protocol,1964332806
shengrenmo,516033118,2309403382290288203,Shengren Mo,🐙🫧Tako Protocol,1964332806
rxginax,671267722,1164898816986991650,Regina | StraitsX,🐙🫧Tako Protocol,1964332806
icecreamscoop,976146308,2287847626797261797,Jun,🐙🫧Tako Protocol,1964332806
zoeywood,1923978777,-7738599168056452487,Zoey Wood,🐙🫧Tako Protocol,1964332806
pizzachong0921,1794899287,1511095608379249283,Peter C. | MMSolutions,🐙🫧Tako Protocol,1964332806
jsf_0125,5443283249,-7630982882172132137,Johna2an | YTWO,🐙🫧Tako Protocol,1964332806
,6215894458,2406321337644040767,Lirpatt,🐙🫧Tako Protocol,1964332806
arthurweb3,304718999,-1732815957653277672,Arthur,🐙🫧Tako Protocol,1964332806
WilliamHong,1622886118,9059588957929047369,William H | ZeroX Gaming,🐙🫧Tako Protocol,1964332806
Marinacc789,994594103,7385002953018284331,Marina💛,🐙🫧Tako Protocol,1964332806
Allen3ID,6107999086,-1090577151994508632,Allen Chow | AI on Web3,🐙🫧Tako Protocol,1964332806
minion0x,315164592,784462403511502100,Minion (Slow Response),🐙🫧Tako Protocol,1964332806
t_achita,6043692902,3394174957317093591,0xA,🐙🫧Tako Protocol,1964332806
Lin_xp,737142354,2498923500915292477,Aemon,🐙🫧Tako Protocol,1964332806
lotuslotusdotbit,1711273176,6377444042577878788,LotusLotus.bit,🐙🫧Tako Protocol,1964332806
RickCrosschain,774602555,-5131320142370985116,Rick Crosschain,🐙🫧Tako Protocol,1964332806
mynameiscj,54562782,5608951861895540274,CJ @FishMarketAcad | Demex,🐙🫧Tako Protocol,1964332806
garyannepark,5596839430,7557894417474542652,Gary,🐙🫧Tako Protocol,1964332806
imaginst,946606241,-821241349297735488,Sup l Booost,🐙🫧Tako Protocol,1964332806
Morning_kroket,502685085,-3804721486592144089,Morning Hello,🐙🫧Tako Protocol,1964332806
elwgrich,5150502939,5314336416840973918,Mia,🐙🫧Tako Protocol,1964332806
satbalwyn,1819209799,7044960773554643816,satbalwyn,🐙🫧Tako Protocol,1964332806
Jakub_Sawczuk,514835626,4341519208984082930,Jakub | AEM algorithm | Mr.Journaler,🐙🫧Tako Protocol,1964332806
syoh9267,5080856181,151502112377542534,SY OH,🐙🫧Tako Protocol,1964332806
shawnw1806,1870819964,1113145293444646142,Shawn,🐙🫧Tako Protocol,1964332806
bobbysim,746362791,6148920788703291417,Bobby,🐙🫧Tako Protocol,1964332806
Ivy615,5841300466,6126714045317796264,Ivy Chen,🐙🫧Tako Protocol,1964332806
BlurryFace04,1247134146,5658386525901035271,Arnav,🐙🫧Tako Protocol,1964332806
designerhv,554673663,7097575591366399526,Web7 TimeLord 👨‍💻 Clubout,🐙🫧Tako Protocol,1964332806
Utopi_AL,6276714494,-1345376199536924583,UtopiAL,🐙🫧Tako Protocol,1964332806
Lony_GBC,5914702083,6441134920722833013,Lony GBC,🐙🫧Tako Protocol,1964332806
degenrsc,1905697223,-2553118662428637428,Rohit Chauhan,🐙🫧Tako Protocol,1964332806
tjonair,454081983,-3784502800733322915,Tejas,🐙🫧Tako Protocol,1964332806
defivas,478267659,-6159708731115969950,DeFi Vas | Velvet.Capital,🐙🫧Tako Protocol,1964332806
audreytang,1600747851,-4005611061528032398,Audrey Tang,🐙🫧Tako Protocol,1964332806
ankraj2,606705429,6115704658048091044,Ankit | Rise In,🐙🫧Tako Protocol,1964332806
,797069111,1746614840619671065,David C | Animoca,🐙🫧Tako Protocol,1964332806
rukyane23,220833978,-1280510767072629324,Stanley Ivan,🐙🫧Tako Protocol,1964332806
Jeremy8866,5409419603,-4073540651415093643,Jeremy,🐙🫧Tako Protocol,1964332806
yumoyu,1498280462,-4810500269438695736,Yumo,🐙🫧Tako Protocol,1964332806
iamahmadk,895763909,-909476561904200362,Ahmad 🛫 🇹🇭 🇺🇸,🐙🫧Tako Protocol,1964332806
pkwon10,1803226863,4291905622226344540,Philip | Supra,🐙🫧Tako Protocol,1964332806
Aashish653,6092288696,-6413318891057638949,Aashish,🐙🫧Tako Protocol,1964332806
DariaP123,1035476355,6629464867358704718,Daria P,🐙🫧Tako Protocol,1964332806
ATMATMATMATMATMATMATMATMATMATM,597743758,-1860748277035113220,♕📍GMVIETNAM🇻🇳,🐙🫧Tako Protocol,1964332806
tpstm1009,440890640,4052878581334022405,G Q,🐙🫧Tako Protocol,1964332806
Yokazhou,1799527281,6280049065038444150,Yoka | ICC x ABGA (CEO/Secretary-general) 💜,🐙🫧Tako Protocol,1964332806
Web3_Drive,506849340,-1791726829130480927,Cliff,🐙🫧Tako Protocol,1964332806
wkykira,175677583,3805977983541934485,Kira,🐙🫧Tako Protocol,1964332806
DimoStudi0,5714447959,-1583872865836763677,DIMOSTUDIO,🐙🫧Tako Protocol,1964332806
GirlJustWannaHaveFunds,556248756,-7501052359063404826,Rachel,🐙🫧Tako Protocol,1964332806
zyy1992qqcom,1241694587,-3769576158220560351,zyy1992qqcom,🐙🫧Tako Protocol,1964332806
daysolace,1610477895,4467141797970163560,Lacey | Protocol Labs Fund,🐙🫧Tako Protocol,1964332806
Dubaigb,1047465546,4203740211160400638,𝔾𝔹 ᏴᎪᎫᎪᎫ,🐙🫧Tako Protocol,1964332806
Freean0n,321346215,-9066824231764867955,Anon 🔥,🐙🫧Tako Protocol,1964332806
Halbstein,1868052018,-2661349380488875919,Nicole,🐙🫧Tako Protocol,1964332806
gobananas929,1004180699,-2304979475801852540,Jessy / Banana｜Grenade.tw,🐙🫧Tako Protocol,1964332806
yang2045,5479421558,7328275499908244324,Yang2045,🐙🫧Tako Protocol,1964332806
Jessiex0913,5719602242,-6270288576944574846,Jessie,🐙🫧Tako Protocol,1964332806
agnes0x,1072239278,-3144610061121836256,Agnes | Almanak,🐙🫧Tako Protocol,1964332806
Amitku09,408957936,789501149058786545,Amit OG Club,🐙🫧Tako Protocol,1964332806
Willone_1,1203317360,2257698404692186128,Will,🐙🫧Tako Protocol,1964332806
pembroki,875302433,-3649912095330653246,Ivan,🐙🫧Tako Protocol,1964332806
MichaelVOBC,415914940,-6647529660135096149,Michael Yang,🐙🫧Tako Protocol,1964332806
wendyzhang,5318777224,5657595819194482269,0xWendy,🐙🫧Tako Protocol,1964332806
harrisongold,537333921,4513518699590207605,Harrison @ Owl Protocol [Taipei],🐙🫧Tako Protocol,1964332806
caridefi,1703577356,-102685923214874037,caridee,🐙🫧Tako Protocol,1964332806
duokes,511612780,143548711219007876,dorcas,🐙🫧Tako Protocol,1964332806
zhiqi_o,197085821,1745602752914461333,zhiqi,🐙🫧Tako Protocol,1964332806
abbylow,872223235,-2735271876813374143,AB,🐙🫧Tako Protocol,1964332806
WalterHuang,613668857,-5628190889729185917,Walter Huang,🐙🫧Tako Protocol,1964332806
hardman_eth,5155294812,-2348558471004063593,0xhardman | LXDAO,🐙🫧Tako Protocol,1964332806
Dorisbettyboots,5577928232,6256762304912722814,@11 Doris,🐙🫧Tako Protocol,1964332806
Michael_SNZ,1332991601,8885627685600793497,Michael WEN,🐙🫧Tako Protocol,1964332806
Apple1992,417579923,3025686519014060174,Jonathan Cheung | CMCC Global,🐙🫧Tako Protocol,1964332806
open_networks,6395610425,3026113739213532055,TGG,🐙🫧Tako Protocol,1964332806
illuminaughty_13,249525720,982502540877599344,Mikhail Rybakov,🐙🫧Tako Protocol,1964332806
mrjmerik,1149018683,7199333329006485598,Erik,🐙🫧Tako Protocol,1964332806
zaimokuza9433,1928668714,2009002888343920975,Jin,🐙🫧Tako Protocol,1964332806
SecAudit,5380546736,-6401398412270119352,Lydia|Beosin Sec Audit,🐙🫧Tako Protocol,1964332806
luisgruson,1956469977,9206311303983935146,Luis Gruson,🐙🫧Tako Protocol,1964332806
web3dealflow,1040388856,-8887837391777457059,Adam Kang 🍉 WΞB3TRAVΞLΞR,🐙🫧Tako Protocol,1964332806
